,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code,Commune
701921,755005,21011A00-,VANHUFFEL,755005,18,1,female,parent,425017,4,single_with_child,6,Worker,21011A00-,Koekelberg
701922,755006,21011A00-,VANHUFFEL,755006,18,1,female,parent,425018,4,single_with_child,6,Worker,21011A00-,Koekelberg
704188,757324,21011A12-,BASILIQUE,757324,20,1,female,parent,426407,4,single_with_child,6,Worker,21011A12-,Koekelberg
704190,757326,21011A12-,BASILIQUE,757326,20,1,female,parent,426408,4,single_with_child,6,Worker,21011A12-,Koekelberg
704198,757412,21011A12-,BASILIQUE,757412,19,1,female,parent,426452,4,single_with_child,6,Worker,21011A12-,Koekelberg
704199,757413,21011A12-,BASILIQUE,757413,19,1,female,parent,426453,4,single_with_child,6,Worker,21011A12-,Koekelberg
704207,757499,21011A12-,BASILIQUE,757499,18,1,female,parent,426497,4,single_with_child,6,Worker,21011A12-,Koekelberg
704208,757500,21011A12-,BASILIQUE,757500,18,1,female,parent,426498,4,single_with_child,6,Worker,21011A12-,Koekelberg
705795,759243,21012A552,PFEIFFER,759243,20,1,female,parent,427468,4,single_with_child,6,Worker,21012A552,Molenbeek Saint-Jean
705799,759275,21012A552,PFEIFFER,759275,19,1,female,parent,427485,4,single_with_child,6,Worker,21012A552,Molenbeek Saint-Jean
705803,759307,21012A552,PFEIFFER,759307,18,1,female,parent,427502,4,single_with_child,6,Worker,21012A552,Molenbeek Saint-Jean
708142,761742,21012A84-,METTEWIE-BUILDINGS,761742,20,1,female,parent,428874,4,single_with_child,6,Worker,21012A84-,Molenbeek Saint-Jean
708143,761743,21012A84-,METTEWIE-BUILDINGS,761743,20,1,female,parent,428875,4,single_with_child,6,Worker,21012A84-,Molenbeek Saint-Jean
708149,761817,21012A84-,METTEWIE-BUILDINGS,761817,19,1,female,parent,428913,4,single_with_child,6,Worker,21012A84-,Molenbeek Saint-Jean
708150,761818,21012A84-,METTEWIE-BUILDINGS,761818,19,1,female,parent,428914,4,single_with_child,6,Worker,21012A84-,Molenbeek Saint-Jean
708156,761892,21012A84-,METTEWIE-BUILDINGS,761892,18,1,female,parent,428952,4,single_with_child,6,Worker,21012A84-,Molenbeek Saint-Jean
708157,761893,21012A84-,METTEWIE-BUILDINGS,761893,18,1,female,parent,428953,4,single_with_child,6,Worker,21012A84-,Molenbeek Saint-Jean
711543,765415,21012A24-,OSSEGHEM,765415,20,1,female,parent,430712,4,single_with_child,6,Worker,21012A24-,Molenbeek Saint-Jean
711544,765416,21012A24-,OSSEGHEM,765416,20,1,female,parent,430713,4,single_with_child,6,Worker,21012A24-,Molenbeek Saint-Jean
711545,765417,21012A24-,OSSEGHEM,765417,20,1,female,parent,430714,4,single_with_child,6,Worker,21012A24-,Molenbeek Saint-Jean
711546,765418,21012A24-,OSSEGHEM,765418,20,1,female,parent,430715,4,single_with_child,6,Worker,21012A24-,Molenbeek Saint-Jean
711551,765507,21012A24-,OSSEGHEM,765507,19,1,female,parent,430761,4,single_with_child,6,Worker,21012A24-,Molenbeek Saint-Jean
711552,765508,21012A24-,OSSEGHEM,765508,19,1,female,parent,430762,4,single_with_child,6,Worker,21012A24-,Molenbeek Saint-Jean
711553,765509,21012A24-,OSSEGHEM,765509,19,1,female,parent,430763,4,single_with_child,6,Worker,21012A24-,Molenbeek Saint-Jean
711558,765598,21012A24-,OSSEGHEM,765598,18,1,female,parent,430809,4,single_with_child,6,Worker,21012A24-,Molenbeek Saint-Jean
711559,765599,21012A24-,OSSEGHEM,765599,18,1,female,parent,430810,4,single_with_child,6,Worker,21012A24-,Molenbeek Saint-Jean
711560,765600,21012A24-,OSSEGHEM,765600,18,1,female,parent,430811,4,single_with_child,6,Worker,21012A24-,Molenbeek Saint-Jean
715203,769411,21012A26-,MACHTENS-NORD,769411,20,1,female,parent,432981,4,single_with_child,6,Worker,21012A26-,Molenbeek Saint-Jean
715204,769412,21012A26-,MACHTENS-NORD,769412,20,1,female,parent,432982,4,single_with_child,6,Worker,21012A26-,Molenbeek Saint-Jean
715205,769413,21012A26-,MACHTENS-NORD,769413,20,1,female,parent,432983,4,single_with_child,6,Worker,21012A26-,Molenbeek Saint-Jean
715212,769600,21012A26-,MACHTENS-NORD,769600,19,1,female,parent,433078,4,single_with_child,6,Worker,21012A26-,Molenbeek Saint-Jean
715213,769601,21012A26-,MACHTENS-NORD,769601,19,1,female,parent,433079,4,single_with_child,6,Worker,21012A26-,Molenbeek Saint-Jean
715214,769602,21012A26-,MACHTENS-NORD,769602,19,1,female,parent,433080,4,single_with_child,6,Worker,21012A26-,Molenbeek Saint-Jean
715221,769789,21012A26-,MACHTENS-NORD,769789,18,1,female,parent,433175,4,single_with_child,6,Worker,21012A26-,Molenbeek Saint-Jean
715222,769790,21012A26-,MACHTENS-NORD,769790,18,1,female,parent,433176,4,single_with_child,6,Worker,21012A26-,Molenbeek Saint-Jean
715223,769791,21012A26-,MACHTENS-NORD,769791,18,1,female,parent,433177,4,single_with_child,6,Worker,21012A26-,Molenbeek Saint-Jean
716993,771921,21012A25-,BEEKKANT,771921,20,1,female,parent,434668,4,single_with_child,6,Worker,21012A25-,Molenbeek Saint-Jean
718070,773046,21012A172,GARE OUEST,773046,20,1,female,parent,435155,4,single_with_child,6,Worker,21012A172,Molenbeek Saint-Jean
718079,773071,21012A172,GARE OUEST,773071,19,1,female,parent,435166,4,single_with_child,6,Worker,21012A172,Molenbeek Saint-Jean
718084,773092,21012A172,GARE OUEST,773092,18,1,female,parent,435177,4,single_with_child,6,Worker,21012A172,Molenbeek Saint-Jean
719649,774689,21012A041,QUATRE VENTS,774689,20,1,female,parent,435871,4,single_with_child,6,Worker,21012A041,Molenbeek Saint-Jean
719663,774741,21012A041,QUATRE VENTS,774741,19,1,female,parent,435895,4,single_with_child,6,Worker,21012A041,Molenbeek Saint-Jean
719665,774743,21012A041,QUATRE VENTS,774743,19,1,female,parent,435896,4,single_with_child,6,Worker,21012A041,Molenbeek Saint-Jean
719675,774791,21012A041,QUATRE VENTS,774791,18,1,female,parent,435920,4,single_with_child,6,Worker,21012A041,Molenbeek Saint-Jean
719676,774792,21012A041,QUATRE VENTS,774792,18,1,female,parent,435921,4,single_with_child,6,Worker,21012A041,Molenbeek Saint-Jean
722150,777342,21012A10-,DUCHESSE DE BRABANT,777342,20,1,female,parent,437230,4,single_with_child,6,Worker,21012A10-,Molenbeek Saint-Jean
722154,777346,21012A10-,DUCHESSE DE BRABANT,777346,20,1,female,parent,437231,4,single_with_child,6,Worker,21012A10-,Molenbeek Saint-Jean
722168,777384,21012A10-,DUCHESSE DE BRABANT,777384,19,1,female,parent,437248,4,single_with_child,6,Worker,21012A10-,Molenbeek Saint-Jean
722176,777416,21012A10-,DUCHESSE DE BRABANT,777416,18,1,female,parent,437265,4,single_with_child,6,Worker,21012A10-,Molenbeek Saint-Jean
724430,779718,21012A00-,CENTRE,779718,20,1,female,parent,438452,4,single_with_child,6,Worker,21012A00-,Molenbeek Saint-Jean
724431,779719,21012A00-,CENTRE,779719,20,1,female,parent,438453,4,single_with_child,6,Worker,21012A00-,Molenbeek Saint-Jean
724435,779753,21012A00-,CENTRE,779753,19,1,female,parent,438471,4,single_with_child,6,Worker,21012A00-,Molenbeek Saint-Jean
724436,779754,21012A00-,CENTRE,779754,19,1,female,parent,438472,4,single_with_child,6,Worker,21012A00-,Molenbeek Saint-Jean
724440,779788,21012A00-,CENTRE,779788,18,1,female,parent,438490,4,single_with_child,6,Worker,21012A00-,Molenbeek Saint-Jean
724441,779789,21012A00-,CENTRE,779789,18,1,female,parent,438491,4,single_with_child,6,Worker,21012A00-,Molenbeek Saint-Jean
726179,781587,21012A05-,SAINT-JOSEPH,781587,20,1,female,parent,439655,4,single_with_child,6,Worker,21012A05-,Molenbeek Saint-Jean
726186,781602,21012A05-,SAINT-JOSEPH,781602,19,1,female,parent,439662,4,single_with_child,6,Worker,21012A05-,Molenbeek Saint-Jean
726191,781615,21012A05-,SAINT-JOSEPH,781615,18,1,female,parent,439669,4,single_with_child,6,Worker,21012A05-,Molenbeek Saint-Jean
727545,782985,21012A851,CONDOR,782985,20,1,female,parent,440431,4,single_with_child,6,Worker,21012A851,Molenbeek Saint-Jean
727556,783042,21012A851,CONDOR,783042,19,1,female,parent,440458,4,single_with_child,6,Worker,21012A851,Molenbeek Saint-Jean
727565,783097,21012A851,CONDOR,783097,18,1,female,parent,440485,4,single_with_child,6,Worker,21012A851,Molenbeek Saint-Jean
729869,785565,21012A13-,BIRMINGHAM-NORD,785565,20,1,female,parent,441712,4,single_with_child,6,Worker,21012A13-,Molenbeek Saint-Jean
729872,785568,21012A13-,BIRMINGHAM-NORD,785568,20,1,female,parent,441713,4,single_with_child,6,Worker,21012A13-,Molenbeek Saint-Jean
729879,785599,21012A13-,BIRMINGHAM-NORD,785599,19,1,female,parent,441729,4,single_with_child,6,Worker,21012A13-,Molenbeek Saint-Jean
729885,785629,21012A13-,BIRMINGHAM-NORD,785629,18,1,female,parent,441745,4,single_with_child,6,Worker,21012A13-,Molenbeek Saint-Jean
731249,787041,21012A12-,BIRMINGHAM-SUD,787041,20,1,female,parent,442464,4,single_with_child,6,Worker,21012A12-,Molenbeek Saint-Jean
731251,787043,21012A12-,BIRMINGHAM-SUD,787043,20,1,female,parent,442465,4,single_with_child,6,Worker,21012A12-,Molenbeek Saint-Jean
731266,787078,21012A12-,BIRMINGHAM-SUD,787078,19,1,female,parent,442480,4,single_with_child,6,Worker,21012A12-,Molenbeek Saint-Jean
731281,787113,21012A12-,BIRMINGHAM-SUD,787113,18,1,female,parent,442495,4,single_with_child,6,Worker,21012A12-,Molenbeek Saint-Jean
733519,789391,21012A672,ULENS,789391,20,1,female,parent,443537,4,single_with_child,6,Worker,21012A672,Molenbeek Saint-Jean
733522,789394,21012A672,ULENS,789394,20,1,female,parent,443538,4,single_with_child,6,Worker,21012A672,Molenbeek Saint-Jean
733540,789432,21012A672,ULENS,789432,19,1,female,parent,443553,4,single_with_child,6,Worker,21012A672,Molenbeek Saint-Jean
733544,789436,21012A672,ULENS,789436,19,1,female,parent,443554,4,single_with_child,6,Worker,21012A672,Molenbeek Saint-Jean
733555,789467,21012A672,ULENS,789467,18,1,female,parent,443569,4,single_with_child,6,Worker,21012A672,Molenbeek Saint-Jean
733556,789468,21012A672,ULENS,789468,18,1,female,parent,443570,4,single_with_child,6,Worker,21012A672,Molenbeek Saint-Jean
737937,793889,21012A60-,LAEKENVELD,793889,20,1,female,parent,445554,4,single_with_child,6,Worker,21012A60-,Molenbeek Saint-Jean
737938,793890,21012A60-,LAEKENVELD,793890,20,1,female,parent,445555,4,single_with_child,6,Worker,21012A60-,Molenbeek Saint-Jean
737939,793891,21012A60-,LAEKENVELD,793891,20,1,female,parent,445556,4,single_with_child,6,Worker,21012A60-,Molenbeek Saint-Jean
737940,793892,21012A60-,LAEKENVELD,793892,20,1,female,parent,445557,4,single_with_child,6,Worker,21012A60-,Molenbeek Saint-Jean
737941,793893,21012A60-,LAEKENVELD,793893,20,1,female,parent,445558,4,single_with_child,6,Worker,21012A60-,Molenbeek Saint-Jean
737954,793956,21012A60-,LAEKENVELD,793956,19,1,female,parent,445592,4,single_with_child,6,Worker,21012A60-,Molenbeek Saint-Jean
737955,793957,21012A60-,LAEKENVELD,793957,19,1,female,parent,445593,4,single_with_child,6,Worker,21012A60-,Molenbeek Saint-Jean
737956,793958,21012A60-,LAEKENVELD,793958,19,1,female,parent,445594,4,single_with_child,6,Worker,21012A60-,Molenbeek Saint-Jean
737969,794021,21012A60-,LAEKENVELD,794021,18,1,female,parent,445628,4,single_with_child,6,Worker,21012A60-,Molenbeek Saint-Jean
737970,794022,21012A60-,LAEKENVELD,794022,18,1,female,parent,445629,4,single_with_child,6,Worker,21012A60-,Molenbeek Saint-Jean
737971,794023,21012A60-,LAEKENVELD,794023,18,1,female,parent,445630,4,single_with_child,6,Worker,21012A60-,Molenbeek Saint-Jean
738458,794610,21012A60-,LAEKENVELD,794610,18,0,male,parent,446131,4,single_with_child,6,Worker,21012A60-,Molenbeek Saint-Jean
738496,794648,21012A60-,LAEKENVELD,794648,18,0,male,parent,446146,4,single_with_child,6,Worker,21012A60-,Molenbeek Saint-Jean
741137,797289,21012A63-,DUBRUCQ-NORD,797289,20,1,female,parent,447508,4,single_with_child,6,Worker,21012A63-,Molenbeek Saint-Jean
741138,797290,21012A63-,DUBRUCQ-NORD,797290,20,1,female,parent,447509,4,single_with_child,6,Worker,21012A63-,Molenbeek Saint-Jean
741142,797318,21012A63-,DUBRUCQ-NORD,797318,19,1,female,parent,447524,4,single_with_child,6,Worker,21012A63-,Molenbeek Saint-Jean
741143,797319,21012A63-,DUBRUCQ-NORD,797319,19,1,female,parent,447525,4,single_with_child,6,Worker,21012A63-,Molenbeek Saint-Jean
741147,797347,21012A63-,DUBRUCQ-NORD,797347,18,1,female,parent,447540,4,single_with_child,6,Worker,21012A63-,Molenbeek Saint-Jean
741148,797348,21012A63-,DUBRUCQ-NORD,797348,18,1,female,parent,447541,4,single_with_child,6,Worker,21012A63-,Molenbeek Saint-Jean
745366,801614,21012A62-,LIBERATEURS,801614,20,1,female,parent,449450,4,single_with_child,6,Worker,21012A62-,Molenbeek Saint-Jean
745368,801616,21012A62-,LIBERATEURS,801616,20,1,female,parent,449451,4,single_with_child,6,Worker,21012A62-,Molenbeek Saint-Jean
745370,801618,21012A62-,LIBERATEURS,801618,20,1,female,parent,449452,4,single_with_child,6,Worker,21012A62-,Molenbeek Saint-Jean
745372,801620,21012A62-,LIBERATEURS,801620,20,1,female,parent,449453,4,single_with_child,6,Worker,21012A62-,Molenbeek Saint-Jean
745377,801625,21012A62-,LIBERATEURS,801625,20,1,female,parent,449454,4,single_with_child,6,Worker,21012A62-,Molenbeek Saint-Jean
745379,801627,21012A62-,LIBERATEURS,801627,20,1,female,parent,449455,4,single_with_child,6,Worker,21012A62-,Molenbeek Saint-Jean
745394,801694,21012A62-,LIBERATEURS,801694,19,1,female,parent,449492,4,single_with_child,6,Worker,21012A62-,Molenbeek Saint-Jean
745395,801695,21012A62-,LIBERATEURS,801695,19,1,female,parent,449493,4,single_with_child,6,Worker,21012A62-,Molenbeek Saint-Jean
745396,801696,21012A62-,LIBERATEURS,801696,19,1,female,parent,449494,4,single_with_child,6,Worker,21012A62-,Molenbeek Saint-Jean
745411,801763,21012A62-,LIBERATEURS,801763,18,1,female,parent,449531,4,single_with_child,6,Worker,21012A62-,Molenbeek Saint-Jean
745412,801764,21012A62-,LIBERATEURS,801764,18,1,female,parent,449532,4,single_with_child,6,Worker,21012A62-,Molenbeek Saint-Jean
745413,801765,21012A62-,LIBERATEURS,801765,18,1,female,parent,449533,4,single_with_child,6,Worker,21012A62-,Molenbeek Saint-Jean
749324,805780,21012A511,STEYNS,805780,20,1,female,parent,451860,4,single_with_child,6,Worker,21012A511,Molenbeek Saint-Jean
749325,805781,21012A511,STEYNS,805781,20,1,female,parent,451861,4,single_with_child,6,Worker,21012A511,Molenbeek Saint-Jean
749326,805782,21012A511,STEYNS,805782,20,1,female,parent,451862,4,single_with_child,6,Worker,21012A511,Molenbeek Saint-Jean
749327,805783,21012A511,STEYNS,805783,20,1,female,parent,451863,4,single_with_child,6,Worker,21012A511,Molenbeek Saint-Jean
749332,805824,21012A511,STEYNS,805824,19,1,female,parent,451885,4,single_with_child,6,Worker,21012A511,Molenbeek Saint-Jean
749333,805825,21012A511,STEYNS,805825,19,1,female,parent,451886,4,single_with_child,6,Worker,21012A511,Molenbeek Saint-Jean
749334,805826,21012A511,STEYNS,805826,19,1,female,parent,451887,4,single_with_child,6,Worker,21012A511,Molenbeek Saint-Jean
749339,805867,21012A511,STEYNS,805867,18,1,female,parent,451909,4,single_with_child,6,Worker,21012A511,Molenbeek Saint-Jean
749340,805868,21012A511,STEYNS,805868,18,1,female,parent,451910,4,single_with_child,6,Worker,21012A511,Molenbeek Saint-Jean
749341,805869,21012A511,STEYNS,805869,18,1,female,parent,451911,4,single_with_child,6,Worker,21012A511,Molenbeek Saint-Jean
751702,808302,21012A20-,BAECK,808302,20,1,female,parent,453340,4,single_with_child,6,Worker,21012A20-,Molenbeek Saint-Jean
751706,808306,21012A20-,BAECK,808306,20,1,female,parent,453341,4,single_with_child,6,Worker,21012A20-,Molenbeek Saint-Jean
751721,808349,21012A20-,BAECK,808349,19,1,female,parent,453359,4,single_with_child,6,Worker,21012A20-,Molenbeek Saint-Jean
751723,808351,21012A20-,BAECK,808351,19,1,female,parent,453360,4,single_with_child,6,Worker,21012A20-,Molenbeek Saint-Jean
751737,808393,21012A20-,BAECK,808393,18,1,female,parent,453378,4,single_with_child,6,Worker,21012A20-,Molenbeek Saint-Jean
751739,808395,21012A20-,BAECK,808395,18,1,female,parent,453379,4,single_with_child,6,Worker,21012A20-,Molenbeek Saint-Jean
754254,810966,21012A72-,LAVALLEE,810966,20,1,female,parent,454563,4,single_with_child,6,Worker,21012A72-,Molenbeek Saint-Jean
754255,810967,21012A72-,LAVALLEE,810967,20,1,female,parent,454564,4,single_with_child,6,Worker,21012A72-,Molenbeek Saint-Jean
754256,810968,21012A72-,LAVALLEE,810968,20,1,female,parent,454565,4,single_with_child,6,Worker,21012A72-,Molenbeek Saint-Jean
754264,811000,21012A72-,LAVALLEE,811000,19,1,female,parent,454582,4,single_with_child,6,Worker,21012A72-,Molenbeek Saint-Jean
754265,811001,21012A72-,LAVALLEE,811001,19,1,female,parent,454583,4,single_with_child,6,Worker,21012A72-,Molenbeek Saint-Jean
754273,811033,21012A72-,LAVALLEE,811033,18,1,female,parent,454600,4,single_with_child,6,Worker,21012A72-,Molenbeek Saint-Jean
754274,811034,21012A72-,LAVALLEE,811034,18,1,female,parent,454601,4,single_with_child,6,Worker,21012A72-,Molenbeek Saint-Jean
756127,812935,21012A611,MEXICO,812935,20,1,female,parent,455668,4,single_with_child,6,Worker,21012A611,Molenbeek Saint-Jean
756142,812974,21012A611,MEXICO,812974,19,1,female,parent,455686,4,single_with_child,6,Worker,21012A611,Molenbeek Saint-Jean
756144,812976,21012A611,MEXICO,812976,19,1,female,parent,455687,4,single_with_child,6,Worker,21012A611,Molenbeek Saint-Jean
756157,813013,21012A611,MEXICO,813013,18,1,female,parent,455705,4,single_with_child,6,Worker,21012A611,Molenbeek Saint-Jean
756160,813016,21012A611,MEXICO,813016,18,1,female,parent,455706,4,single_with_child,6,Worker,21012A611,Molenbeek Saint-Jean
756995,813899,21012A53-,SIPPELBERG,813899,20,1,female,parent,456327,4,single_with_child,6,Worker,21012A53-,Molenbeek Saint-Jean
759567,816479,21012A54-,DELHAIZE,816479,20,1,female,parent,457318,4,single_with_child,6,Worker,21012A54-,Molenbeek Saint-Jean
759570,816482,21012A54-,DELHAIZE,816482,20,1,female,parent,457319,4,single_with_child,6,Worker,21012A54-,Molenbeek Saint-Jean
759571,816483,21012A54-,DELHAIZE,816483,20,1,female,parent,457320,4,single_with_child,6,Worker,21012A54-,Molenbeek Saint-Jean
759579,816535,21012A54-,DELHAIZE,816535,19,1,female,parent,457348,4,single_with_child,6,Worker,21012A54-,Molenbeek Saint-Jean
759580,816536,21012A54-,DELHAIZE,816536,19,1,female,parent,457349,4,single_with_child,6,Worker,21012A54-,Molenbeek Saint-Jean
759588,816588,21012A54-,DELHAIZE,816588,18,1,female,parent,457377,4,single_with_child,6,Worker,21012A54-,Molenbeek Saint-Jean
759589,816589,21012A54-,DELHAIZE,816589,18,1,female,parent,457378,4,single_with_child,6,Worker,21012A54-,Molenbeek Saint-Jean
762930,820018,21012A50-,BENES,820018,20,1,female,parent,459226,4,single_with_child,6,Worker,21012A50-,Molenbeek Saint-Jean
762931,820019,21012A50-,BENES,820019,20,1,female,parent,459227,4,single_with_child,6,Worker,21012A50-,Molenbeek Saint-Jean
762932,820020,21012A50-,BENES,820020,20,1,female,parent,459228,4,single_with_child,6,Worker,21012A50-,Molenbeek Saint-Jean
762937,820107,21012A50-,BENES,820107,19,1,female,parent,459273,4,single_with_child,6,Worker,21012A50-,Molenbeek Saint-Jean
762938,820108,21012A50-,BENES,820108,19,1,female,parent,459274,4,single_with_child,6,Worker,21012A50-,Molenbeek Saint-Jean
762939,820109,21012A50-,BENES,820109,19,1,female,parent,459275,4,single_with_child,6,Worker,21012A50-,Molenbeek Saint-Jean
