,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code_x,Commune_x,Code_y,Name,Commune_y,WorkID,WorkType
1702,933915,21014A04-,HAECHT (CHAUSSEE DE),933915,18,0,male,child,523072,1,couple_with_child,,,21014A04-,Saint-Josse-ten-Noode,21014A04-,HAECHT (CHAUSSEE DE),Saint-Josse-ten-Noode,6,Worker
1703,933953,21014A04-,HAECHT (CHAUSSEE DE),933953,18,1,female,child,523089,1,couple_with_child,,,21014A04-,Saint-Josse-ten-Noode,21014A04-,HAECHT (CHAUSSEE DE),Saint-Josse-ten-Noode,6,Worker
1704,934096,21014A04-,HAECHT (CHAUSSEE DE),934096,18,0,male,child,523142,1,couple_with_child,,,21014A04-,Saint-Josse-ten-Noode,21014A04-,HAECHT (CHAUSSEE DE),Saint-Josse-ten-Noode,6,Worker
1705,934183,21014A04-,HAECHT (CHAUSSEE DE),934183,18,0,male,child,523176,4,single_with_child,,,21014A04-,Saint-Josse-ten-Noode,21014A04-,HAECHT (CHAUSSEE DE),Saint-Josse-ten-Noode,6,Worker
1706,934355,21014A04-,HAECHT (CHAUSSEE DE),934355,18,0,male,child,523236,1,couple_with_child,,,21014A04-,Saint-Josse-ten-Noode,21014A04-,HAECHT (CHAUSSEE DE),Saint-Josse-ten-Noode,6,Worker
1710,942076,21014A05-,HOUWAERT,942076,18,1,female,parent,526916,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1711,942078,21014A05-,HOUWAERT,942078,18,1,female,parent,526917,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1712,942080,21014A05-,HOUWAERT,942080,18,1,female,parent,526918,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1713,942082,21014A05-,HOUWAERT,942082,18,1,female,parent,526919,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1714,942168,21014A05-,HOUWAERT,942168,18,1,female,parent,526962,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1715,942169,21014A05-,HOUWAERT,942169,18,1,female,parent,526963,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1716,942170,21014A05-,HOUWAERT,942170,18,1,female,parent,526964,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1717,942171,21014A05-,HOUWAERT,942171,18,1,female,parent,526965,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1718,942172,21014A05-,HOUWAERT,942172,18,1,female,parent,526966,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1719,942173,21014A05-,HOUWAERT,942173,18,1,female,parent,526967,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1720,942174,21014A05-,HOUWAERT,942174,18,1,female,parent,526968,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1721,942175,21014A05-,HOUWAERT,942175,18,1,female,parent,526969,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1722,942176,21014A05-,HOUWAERT,942176,18,1,female,parent,526970,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1723,942177,21014A05-,HOUWAERT,942177,18,1,female,parent,526971,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1724,942178,21014A05-,HOUWAERT,942178,18,1,female,parent,526972,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1730,942284,21014A05-,HOUWAERT,942284,19,0,male,parent,527030,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1741,943486,21014A05-,HOUWAERT,943486,19,0,male,parent,528188,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1747,943492,21014A05-,HOUWAERT,943492,18,0,male,parent,528194,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1748,943493,21014A05-,HOUWAERT,943493,18,0,male,parent,528195,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1750,943495,21014A05-,HOUWAERT,943495,18,0,male,parent,528197,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1751,943496,21014A05-,HOUWAERT,943496,18,0,male,parent,528198,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1752,943497,21014A05-,HOUWAERT,943497,18,0,male,parent,528199,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1753,943498,21014A05-,HOUWAERT,943498,18,0,male,parent,528200,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1754,943499,21014A05-,HOUWAERT,943499,18,0,male,parent,528201,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1755,943500,21014A05-,HOUWAERT,943500,18,0,male,parent,528202,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1756,943501,21014A05-,HOUWAERT,943501,18,0,male,parent,528203,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1757,943502,21014A05-,HOUWAERT,943502,18,0,male,parent,528204,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1758,943503,21014A05-,HOUWAERT,943503,18,0,male,parent,528205,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1759,943504,21014A05-,HOUWAERT,943504,18,0,male,parent,528206,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1760,943505,21014A05-,HOUWAERT,943505,18,0,male,parent,528207,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1762,937238,21014A05-,HOUWAERT,937238,18,0,male,child,525019,4,single_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1765,937306,21014A05-,HOUWAERT,937306,18,0,male,child,525039,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1766,937485,21014A05-,HOUWAERT,937485,18,0,male,child,525109,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1771,937894,21014A05-,HOUWAERT,937894,18,0,male,child,525268,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1772,937988,21014A05-,HOUWAERT,937988,18,0,male,child,525304,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1774,938109,21014A05-,HOUWAERT,938109,18,0,male,child,525351,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1780,938412,21014A05-,HOUWAERT,938412,18,0,male,child,525469,4,single_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1784,938570,21014A05-,HOUWAERT,938570,18,0,male,child,525528,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1786,938609,21014A05-,HOUWAERT,938609,18,0,male,child,525540,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1787,938665,21014A05-,HOUWAERT,938665,18,0,male,child,525570,4,single_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1792,939050,21014A05-,HOUWAERT,939050,18,0,male,child,525713,4,single_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1795,939311,21014A05-,HOUWAERT,939311,18,0,male,child,525814,4,single_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1799,939581,21014A05-,HOUWAERT,939581,18,0,male,child,525912,4,single_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1800,939584,21014A05-,HOUWAERT,939584,18,0,male,child,525913,4,single_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1802,939829,21014A05-,HOUWAERT,939829,18,0,male,child,526008,4,single_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,6,Worker
1804,945055,21014A3MJ,MANHATTAN,945055,18,1,female,parent,529062,1,couple_with_child,,,21014A3MJ,Saint-Josse-ten-Noode,21014A3MJ,MANHATTAN,Saint-Josse-ten-Noode,6,Worker
1805,945069,21014A3MJ,MANHATTAN,945069,18,1,female,parent,529068,3,single,,,21014A3MJ,Saint-Josse-ten-Noode,21014A3MJ,MANHATTAN,Saint-Josse-ten-Noode,6,Worker
1806,945176,21014A3MJ,MANHATTAN,945176,19,0,male,parent,529161,3,single,,,21014A3MJ,Saint-Josse-ten-Noode,21014A3MJ,MANHATTAN,Saint-Josse-ten-Noode,6,Worker
1807,945177,21014A3MJ,MANHATTAN,945177,18,0,male,parent,529162,3,single,,,21014A3MJ,Saint-Josse-ten-Noode,21014A3MJ,MANHATTAN,Saint-Josse-ten-Noode,6,Worker
1808,1181279,21017A512,VANDER ELST - BIEN FAIRE,1181279,18,1,female,parent,656055,1,couple_with_child,,,21017A512,Watermael-Boitsfort,21017A512,VANDER ELST - BIEN FAIRE,Watermael-Boitsfort,6,Worker
1809,1181281,21017A512,VANDER ELST - BIEN FAIRE,1181281,18,1,female,parent,656056,1,couple_with_child,,,21017A512,Watermael-Boitsfort,21017A512,VANDER ELST - BIEN FAIRE,Watermael-Boitsfort,6,Worker
1810,1181317,21017A512,VANDER ELST - BIEN FAIRE,1181317,18,1,female,parent,656074,3,single,,,21017A512,Watermael-Boitsfort,21017A512,VANDER ELST - BIEN FAIRE,Watermael-Boitsfort,6,Worker
1812,1181508,21017A512,VANDER ELST - BIEN FAIRE,1181508,18,0,male,parent,656227,3,single,,,21017A512,Watermael-Boitsfort,21017A512,VANDER ELST - BIEN FAIRE,Watermael-Boitsfort,6,Worker
1816,1180772,21017A512,VANDER ELST - BIEN FAIRE,1180772,18,1,female,child,655843,4,single_with_child,,,21017A512,Watermael-Boitsfort,21017A512,VANDER ELST - BIEN FAIRE,Watermael-Boitsfort,6,Worker
1817,1180872,21017A512,VANDER ELST - BIEN FAIRE,1180872,18,1,female,child,655886,1,couple_with_child,,,21017A512,Watermael-Boitsfort,21017A512,VANDER ELST - BIEN FAIRE,Watermael-Boitsfort,6,Worker
1822,1182455,21017A541,LOUTRIER - WIENER,1182455,18,0,male,parent,656804,3,single,,,21017A541,Watermael-Boitsfort,21017A541,LOUTRIER - WIENER,Watermael-Boitsfort,6,Worker
1823,1182456,21017A541,LOUTRIER - WIENER,1182456,18,0,male,parent,656805,3,single,,,21017A541,Watermael-Boitsfort,21017A541,LOUTRIER - WIENER,Watermael-Boitsfort,6,Worker
1824,1182977,21017A635,PRINCES BRABANCONS,1182977,18,1,female,parent,657130,1,couple_with_child,,,21017A635,Watermael-Boitsfort,21017A635,PRINCES BRABANCONS,Watermael-Boitsfort,6,Worker
1825,1182809,21017A635,PRINCES BRABANCONS,1182809,18,1,female,child,657063,1,couple_with_child,,,21017A635,Watermael-Boitsfort,21017A635,PRINCES BRABANCONS,Watermael-Boitsfort,6,Worker
1826,1182814,21017A635,PRINCES BRABANCONS,1182814,18,1,female,child,657065,1,couple_with_child,,,21017A635,Watermael-Boitsfort,21017A635,PRINCES BRABANCONS,Watermael-Boitsfort,6,Worker
1827,1182818,21017A635,PRINCES BRABANCONS,1182818,18,1,female,child,657067,1,couple_with_child,,,21017A635,Watermael-Boitsfort,21017A635,PRINCES BRABANCONS,Watermael-Boitsfort,6,Worker
1828,1182823,21017A635,PRINCES BRABANCONS,1182823,18,1,female,child,657069,1,couple_with_child,,,21017A635,Watermael-Boitsfort,21017A635,PRINCES BRABANCONS,Watermael-Boitsfort,6,Worker
1833,1184333,21017A11-,FLOREAL,1184333,18,0,male,parent,657823,1,couple_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,6,Worker
1834,1184340,21017A11-,FLOREAL,1184340,18,0,male,parent,657826,1,couple_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,6,Worker
1835,1184342,21017A11-,FLOREAL,1184342,18,0,male,parent,657827,1,couple_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,6,Worker
1836,1184344,21017A11-,FLOREAL,1184344,18,0,male,parent,657828,1,couple_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,6,Worker
1837,1184348,21017A11-,FLOREAL,1184348,18,0,male,parent,657831,1,couple_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,6,Worker
1838,1184350,21017A11-,FLOREAL,1184350,18,0,male,parent,657832,1,couple_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,6,Worker
1839,1184398,21017A11-,FLOREAL,1184398,18,1,female,parent,657858,1,couple_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,6,Worker
1840,1184400,21017A11-,FLOREAL,1184400,18,1,female,parent,657859,1,couple_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,6,Worker
1842,1184662,21017A11-,FLOREAL,1184662,18,0,male,parent,658050,3,single,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,6,Worker
1848,1183695,21017A11-,FLOREAL,1183695,18,0,male,child,657556,4,single_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,6,Worker
1849,1183720,21017A11-,FLOREAL,1183720,18,0,male,child,657567,4,single_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,6,Worker
1850,1183725,21017A11-,FLOREAL,1183725,18,1,female,child,657569,4,single_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,6,Worker
1851,1183731,21017A11-,FLOREAL,1183731,18,1,female,child,657570,1,couple_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,6,Worker
1854,1185539,21017A240,SOUVERAIN-OUEST,1185539,18,1,female,parent,658550,1,couple_with_child,,,21017A240,Watermael-Boitsfort,21017A240,SOUVERAIN-OUEST,Watermael-Boitsfort,6,Worker
1855,1185569,21017A240,SOUVERAIN-OUEST,1185569,18,1,female,parent,658565,3,single,,,21017A240,Watermael-Boitsfort,21017A240,SOUVERAIN-OUEST,Watermael-Boitsfort,6,Worker
1858,1185120,21017A240,SOUVERAIN-OUEST,1185120,18,0,male,child,658361,1,couple_with_child,,,21017A240,Watermael-Boitsfort,21017A240,SOUVERAIN-OUEST,Watermael-Boitsfort,6,Worker
1859,1185127,21017A240,SOUVERAIN-OUEST,1185127,18,0,male,child,658364,1,couple_with_child,,,21017A240,Watermael-Boitsfort,21017A240,SOUVERAIN-OUEST,Watermael-Boitsfort,6,Worker
1860,1185168,21017A240,SOUVERAIN-OUEST,1185168,18,0,male,child,658382,1,couple_with_child,,,21017A240,Watermael-Boitsfort,21017A240,SOUVERAIN-OUEST,Watermael-Boitsfort,6,Worker
1866,1186888,21017A230,BEGUINETTES,1186888,18,0,male,parent,659224,2,couple_no_child,,,21017A230,Watermael-Boitsfort,21017A230,BEGUINETTES,Watermael-Boitsfort,6,Worker
1867,1186892,21017A230,BEGUINETTES,1186892,18,0,male,parent,659227,1,couple_with_child,,,21017A230,Watermael-Boitsfort,21017A230,BEGUINETTES,Watermael-Boitsfort,6,Worker
1868,1186894,21017A230,BEGUINETTES,1186894,18,0,male,parent,659228,1,couple_with_child,,,21017A230,Watermael-Boitsfort,21017A230,BEGUINETTES,Watermael-Boitsfort,6,Worker
1869,1186942,21017A230,BEGUINETTES,1186942,18,1,female,parent,659254,1,couple_with_child,,,21017A230,Watermael-Boitsfort,21017A230,BEGUINETTES,Watermael-Boitsfort,6,Worker
1870,1186944,21017A230,BEGUINETTES,1186944,18,1,female,parent,659255,1,couple_with_child,,,21017A230,Watermael-Boitsfort,21017A230,BEGUINETTES,Watermael-Boitsfort,6,Worker
1871,1186946,21017A230,BEGUINETTES,1186946,18,1,female,parent,659256,1,couple_with_child,,,21017A230,Watermael-Boitsfort,21017A230,BEGUINETTES,Watermael-Boitsfort,6,Worker
1872,1186990,21017A230,BEGUINETTES,1186990,18,1,female,parent,659278,3,single,,,21017A230,Watermael-Boitsfort,21017A230,BEGUINETTES,Watermael-Boitsfort,6,Worker
1873,1187239,21017A230,BEGUINETTES,1187239,18,0,male,parent,659479,3,single,,,21017A230,Watermael-Boitsfort,21017A230,BEGUINETTES,Watermael-Boitsfort,6,Worker
1874,1186247,21017A230,BEGUINETTES,1186247,18,1,female,child,658965,4,single_with_child,,,21017A230,Watermael-Boitsfort,21017A230,BEGUINETTES,Watermael-Boitsfort,6,Worker
1875,1186274,21017A230,BEGUINETTES,1186274,19,0,male,child,658975,1,couple_with_child,,,21017A230,Watermael-Boitsfort,21017A230,BEGUINETTES,Watermael-Boitsfort,6,Worker
1876,1186288,21017A230,BEGUINETTES,1186288,18,0,male,child,658982,4,single_with_child,,,21017A230,Watermael-Boitsfort,21017A230,BEGUINETTES,Watermael-Boitsfort,6,Worker
1877,1186312,21017A230,BEGUINETTES,1186312,18,0,male,child,658991,1,couple_with_child,,,21017A230,Watermael-Boitsfort,21017A230,BEGUINETTES,Watermael-Boitsfort,6,Worker
1880,1186407,21017A230,BEGUINETTES,1186407,18,1,female,child,659030,4,single_with_child,,,21017A230,Watermael-Boitsfort,21017A230,BEGUINETTES,Watermael-Boitsfort,6,Worker
1882,1187876,21017A220,LE LOGIS-SUD,1187876,18,1,female,parent,659831,1,couple_with_child,,,21017A220,Watermael-Boitsfort,21017A220,LE LOGIS-SUD,Watermael-Boitsfort,6,Worker
1883,1187687,21017A220,LE LOGIS-SUD,1187687,18,0,male,child,659747,4,single_with_child,,,21017A220,Watermael-Boitsfort,21017A220,LE LOGIS-SUD,Watermael-Boitsfort,6,Worker
1884,1188703,21017A443,VILLE-ET-FORET - ELAN,1188703,18,1,female,parent,660334,1,couple_with_child,,,21017A443,Watermael-Boitsfort,21017A443,VILLE-ET-FORET - ELAN,Watermael-Boitsfort,6,Worker
1886,1190273,21017A41-,AVENUE DE VISE,1190273,18,1,female,parent,661123,1,couple_with_child,,,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,6,Worker
1887,1190275,21017A41-,AVENUE DE VISE,1190275,18,1,female,parent,661124,1,couple_with_child,,,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,6,Worker
1888,1190319,21017A41-,AVENUE DE VISE,1190319,18,1,female,parent,661146,3,single,,,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,6,Worker
1894,1190587,21017A41-,AVENUE DE VISE,1190587,18,0,male,parent,661368,3,single,,,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,6,Worker
1895,1190588,21017A41-,AVENUE DE VISE,1190588,18,0,male,parent,661369,3,single,,,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,6,Worker
1896,1190589,21017A41-,AVENUE DE VISE,1190589,18,0,male,parent,661370,3,single,,,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,6,Worker
1897,1189338,21017A41-,AVENUE DE VISE,1189338,18,0,male,child,660724,4,single_with_child,,,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,6,Worker
1898,1189394,21017A41-,AVENUE DE VISE,1189394,18,1,female,child,660747,1,couple_with_child,,,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,6,Worker
1901,1189489,21017A41-,AVENUE DE VISE,1189489,18,1,female,child,660787,1,couple_with_child,,,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,6,Worker
1902,1189625,21017A41-,AVENUE DE VISE,1189625,18,1,female,child,660846,1,couple_with_child,,,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,6,Worker
1904,1189670,21017A41-,AVENUE DE VISE,1189670,18,1,female,child,660865,4,single_with_child,,,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,6,Worker
1906,1189788,21017A41-,AVENUE DE VISE,1189788,18,1,female,child,660915,4,single_with_child,,,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,6,Worker
1907,1189912,21017A41-,AVENUE DE VISE,1189912,18,1,female,child,660967,1,couple_with_child,,,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,6,Worker
1908,1192141,21017A523,MARTIN-PECHEUR,1192141,18,0,male,parent,662321,2,couple_no_child,,,21017A523,Watermael-Boitsfort,21017A523,MARTIN-PECHEUR,Watermael-Boitsfort,6,Worker
1909,1192145,21017A523,MARTIN-PECHEUR,1192145,18,0,male,parent,662324,1,couple_with_child,,,21017A523,Watermael-Boitsfort,21017A523,MARTIN-PECHEUR,Watermael-Boitsfort,6,Worker
1910,1192221,21017A523,MARTIN-PECHEUR,1192221,18,1,female,parent,662364,1,couple_with_child,,,21017A523,Watermael-Boitsfort,21017A523,MARTIN-PECHEUR,Watermael-Boitsfort,6,Worker
1911,1192223,21017A523,MARTIN-PECHEUR,1192223,18,1,female,parent,662365,1,couple_with_child,,,21017A523,Watermael-Boitsfort,21017A523,MARTIN-PECHEUR,Watermael-Boitsfort,6,Worker
1912,1192295,21017A523,MARTIN-PECHEUR,1192295,18,1,female,parent,662401,3,single,,,21017A523,Watermael-Boitsfort,21017A523,MARTIN-PECHEUR,Watermael-Boitsfort,6,Worker
1914,1192661,21017A523,MARTIN-PECHEUR,1192661,18,0,male,parent,662693,3,single,,,21017A523,Watermael-Boitsfort,21017A523,MARTIN-PECHEUR,Watermael-Boitsfort,6,Worker
1916,1191262,21017A523,MARTIN-PECHEUR,1191262,18,1,female,child,661858,1,couple_with_child,,,21017A523,Watermael-Boitsfort,21017A523,MARTIN-PECHEUR,Watermael-Boitsfort,6,Worker
1920,1191570,21017A523,MARTIN-PECHEUR,1191570,18,0,male,child,662025,4,single_with_child,,,21017A523,Watermael-Boitsfort,21017A523,MARTIN-PECHEUR,Watermael-Boitsfort,6,Worker
1921,1191573,21017A523,MARTIN-PECHEUR,1191573,18,0,male,child,662026,1,couple_with_child,,,21017A523,Watermael-Boitsfort,21017A523,MARTIN-PECHEUR,Watermael-Boitsfort,6,Worker
1922,1191645,21017A523,MARTIN-PECHEUR,1191645,18,1,female,child,662067,4,single_with_child,,,21017A523,Watermael-Boitsfort,21017A523,MARTIN-PECHEUR,Watermael-Boitsfort,6,Worker
1925,1193771,21017A624,PECHERIES,1193771,18,1,female,parent,663402,1,couple_with_child,,,21017A624,Watermael-Boitsfort,21017A624,PECHERIES,Watermael-Boitsfort,6,Worker
1926,1193817,21017A624,PECHERIES,1193817,18,1,female,parent,663425,3,single,,,21017A624,Watermael-Boitsfort,21017A624,PECHERIES,Watermael-Boitsfort,6,Worker
1928,1194159,21017A624,PECHERIES,1194159,18,0,male,parent,663721,3,single,,,21017A624,Watermael-Boitsfort,21017A624,PECHERIES,Watermael-Boitsfort,6,Worker
1931,1193360,21017A624,PECHERIES,1193360,18,0,male,child,663185,1,couple_with_child,,,21017A624,Watermael-Boitsfort,21017A624,PECHERIES,Watermael-Boitsfort,6,Worker
1932,1193438,21017A624,PECHERIES,1193438,18,0,male,child,663229,1,couple_with_child,,,21017A624,Watermael-Boitsfort,21017A624,PECHERIES,Watermael-Boitsfort,6,Worker
1933,1194630,21017A534,RUE DES BEGONIAS,1194630,18,1,female,parent,663999,1,couple_with_child,,,21017A534,Watermael-Boitsfort,21017A534,RUE DES BEGONIAS,Watermael-Boitsfort,6,Worker
1935,1194474,21017A534,RUE DES BEGONIAS,1194474,18,0,male,child,663936,1,couple_with_child,,,21017A534,Watermael-Boitsfort,21017A534,RUE DES BEGONIAS,Watermael-Boitsfort,6,Worker
1937,1194488,21017A534,RUE DES BEGONIAS,1194488,18,1,female,child,663942,1,couple_with_child,,,21017A534,Watermael-Boitsfort,21017A534,RUE DES BEGONIAS,Watermael-Boitsfort,6,Worker
1938,1194489,21017A534,RUE DES BEGONIAS,1194489,18,1,female,child,663942,1,couple_with_child,,,21017A534,Watermael-Boitsfort,21017A534,RUE DES BEGONIAS,Watermael-Boitsfort,6,Worker
