,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType,WorkSectorStat,WorkSectorStatName
9513,21011A10-,PAIX (AVENUE DE LA),660771,79,0,male,parent,364354,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9514,21011A01-,SAINTE-ANNE,665184,71,1,female,parent,366340,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9515,21011A11-,LEPREUX,651344,66,0,male,parent,359701,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9516,21011A30-,ARCHERS - FOUREZ,653917,77,1,female,parent,360893,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9517,21011A20-,PLATEAU,657440,78,1,female,parent,362433,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9518,21011A11-,LEPREUX,651253,71,1,female,parent,359610,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9519,21011A11-,LEPREUX,651270,65,1,female,parent,359627,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9520,21011A10-,PAIX (AVENUE DE LA),660728,66,1,female,parent,364311,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9521,21011A11-,LEPREUX,651223,75,1,female,parent,359580,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9522,21011A10-,PAIX (AVENUE DE LA),660772,78,0,male,parent,364355,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9523,21011A20-,PLATEAU,657882,76,0,male,parent,362875,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9524,21011A01-,SAINTE-ANNE,665116,83,1,female,parent,366272,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9525,21011A12-,BASILIQUE,672285,77,1,female,parent,370004,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9526,21011A20-,PLATEAU,657465,72,1,female,parent,362458,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9527,21011A11-,LEPREUX,651257,71,1,female,parent,359614,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9528,21011A02-,JACQUET (RUE DE),667721,67,0,male,parent,367590,6,collectif,21011A02-,Koekelberg,8,Nursing Home,21011A02-,JACQUET (RUE DE)
9529,21011A20-,PLATEAU,657879,77,0,male,parent,362872,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9530,21011A30-,ARCHERS - FOUREZ,654005,82,0,male,parent,360981,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9531,21011A01-,SAINTE-ANNE,665134,80,1,female,parent,366290,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9532,21011A30-,ARCHERS - FOUREZ,654062,65,0,male,parent,361038,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9533,21011A02-,JACQUET (RUE DE),667640,71,1,female,parent,367509,6,collectif,21011A02-,Koekelberg,8,Nursing Home,21011A02-,JACQUET (RUE DE)
9534,21011A12-,BASILIQUE,672315,73,1,female,parent,370034,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9535,21011A20-,PLATEAU,657439,78,1,female,parent,362432,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9536,21011A11-,LEPREUX,651342,67,0,male,parent,359699,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9537,21011A30-,ARCHERS - FOUREZ,654036,70,0,male,parent,361012,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9538,21011A10-,PAIX (AVENUE DE LA),660711,71,1,female,parent,364294,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9539,21011A30-,ARCHERS - FOUREZ,654028,72,0,male,parent,361004,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9540,21011A00-,VANHUFFEL,670004,71,0,male,parent,368737,6,collectif,21011A00-,Koekelberg,8,Nursing Home,21011A00-,VANHUFFEL
9541,21011A01-,SAINTE-ANNE,665403,78,0,male,parent,366559,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9542,21011A01-,SAINTE-ANNE,665108,84,1,female,parent,366264,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9543,21011A10-,PAIX (AVENUE DE LA),660702,72,1,female,parent,364285,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9544,21011A10-,PAIX (AVENUE DE LA),660798,69,0,male,parent,364381,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9545,21011A10-,PAIX (AVENUE DE LA),660712,71,1,female,parent,364295,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9546,21011A00-,VANHUFFEL,670011,69,0,male,parent,368744,6,collectif,21011A00-,Koekelberg,8,Nursing Home,21011A00-,VANHUFFEL
9547,21011A12-,BASILIQUE,672431,72,0,male,parent,370150,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9548,21011A30-,ARCHERS - FOUREZ,654046,68,0,male,parent,361022,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9549,21011A12-,BASILIQUE,672416,76,0,male,parent,370135,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9550,21011A30-,ARCHERS - FOUREZ,654006,81,0,male,parent,360982,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9551,21011A01-,SAINTE-ANNE,665137,80,1,female,parent,366293,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9552,21011A01-,SAINTE-ANNE,665140,79,1,female,parent,366296,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9553,21011A10-,PAIX (AVENUE DE LA),660686,74,1,female,parent,364269,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9554,21011A01-,SAINTE-ANNE,665107,85,1,female,parent,366263,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9555,21011A01-,SAINTE-ANNE,665125,82,1,female,parent,366281,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9556,21011A12-,BASILIQUE,672297,75,1,female,parent,370016,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9557,21011A11-,LEPREUX,651211,78,1,female,parent,359568,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9558,21011A30-,ARCHERS - FOUREZ,653922,75,1,female,parent,360898,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9559,21011A12-,BASILIQUE,672267,81,1,female,parent,369986,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9560,21011A12-,BASILIQUE,672434,72,0,male,parent,370153,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9561,21011A01-,SAINTE-ANNE,665112,84,1,female,parent,366268,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9562,21011A11-,LEPREUX,651323,78,0,male,parent,359680,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9563,21011A20-,PLATEAU,657898,68,0,male,parent,362891,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9564,21011A00-,VANHUFFEL,669993,77,0,male,parent,368726,6,collectif,21011A00-,Koekelberg,8,Nursing Home,21011A00-,VANHUFFEL
9565,21011A11-,LEPREUX,651205,80,1,female,parent,359562,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9566,21011A12-,BASILIQUE,672263,83,1,female,parent,369982,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9567,21011A12-,BASILIQUE,672278,79,1,female,parent,369997,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9568,21011A30-,ARCHERS - FOUREZ,654053,66,0,male,parent,361029,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9569,21011A11-,LEPREUX,651197,84,1,female,parent,359554,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9570,21011A10-,PAIX (AVENUE DE LA),660735,65,1,female,parent,364318,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9571,21011A11-,LEPREUX,651349,65,0,male,parent,359706,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9572,21011A20-,PLATEAU,657892,72,0,male,parent,362885,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9573,21011A30-,ARCHERS - FOUREZ,654023,73,0,male,parent,360999,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9574,21011A01-,SAINTE-ANNE,665106,85,1,female,parent,366262,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9575,21011A10-,PAIX (AVENUE DE LA),660801,68,0,male,parent,364384,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9576,21011A20-,PLATEAU,657878,78,0,male,parent,362871,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9577,21011A01-,SAINTE-ANNE,665172,73,1,female,parent,366328,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9578,21011A20-,PLATEAU,657427,82,1,female,parent,362420,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9579,21011A12-,BASILIQUE,672320,72,1,female,parent,370039,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9580,21011A12-,BASILIQUE,672448,67,0,male,parent,370167,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9581,21011A12-,BASILIQUE,672404,79,0,male,parent,370123,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9582,21011A11-,LEPREUX,651225,74,1,female,parent,359582,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9583,21011A20-,PLATEAU,657895,69,0,male,parent,362888,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9584,21011A12-,BASILIQUE,672273,79,1,female,parent,369992,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9585,21011A01-,SAINTE-ANNE,665127,81,1,female,parent,366283,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9586,21011A12-,BASILIQUE,672266,82,1,female,parent,369985,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9587,21011A20-,PLATEAU,657881,77,0,male,parent,362874,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9588,21011A01-,SAINTE-ANNE,665141,79,1,female,parent,366297,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9589,21011A20-,PLATEAU,657470,71,1,female,parent,362463,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9590,21011A11-,LEPREUX,651258,70,1,female,parent,359615,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9591,21011A12-,BASILIQUE,672279,78,1,female,parent,369998,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9592,21011A01-,SAINTE-ANNE,665173,72,1,female,parent,366329,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9593,21011A11-,LEPREUX,651231,74,1,female,parent,359588,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9594,21011A00-,VANHUFFEL,669792,74,1,female,parent,368525,6,collectif,21011A00-,Koekelberg,8,Nursing Home,21011A00-,VANHUFFEL
9595,21011A10-,PAIX (AVENUE DE LA),660658,88,1,female,parent,364241,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9596,21011A10-,PAIX (AVENUE DE LA),660693,73,1,female,parent,364276,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9597,21011A10-,PAIX (AVENUE DE LA),660670,80,1,female,parent,364253,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9598,21011A11-,LEPREUX,651240,73,1,female,parent,359597,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9599,21011A10-,PAIX (AVENUE DE LA),660690,73,1,female,parent,364273,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9600,21011A10-,PAIX (AVENUE DE LA),660677,76,1,female,parent,364260,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9601,21011A30-,ARCHERS - FOUREZ,654063,65,0,male,parent,361039,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9602,21011A01-,SAINTE-ANNE,665395,79,0,male,parent,366551,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9603,21011A10-,PAIX (AVENUE DE LA),660805,67,0,male,parent,364388,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9604,21011A11-,LEPREUX,651202,81,1,female,parent,359559,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9605,21011A10-,PAIX (AVENUE DE LA),660709,71,1,female,parent,364292,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9606,21011A20-,PLATEAU,657419,84,1,female,parent,362412,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9607,21011A11-,LEPREUX,651351,65,0,male,parent,359708,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9608,21011A00-,VANHUFFEL,669793,73,1,female,parent,368526,6,collectif,21011A00-,Koekelberg,8,Nursing Home,21011A00-,VANHUFFEL
9609,21011A30-,ARCHERS - FOUREZ,653894,89,1,female,parent,360870,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9610,21011A10-,PAIX (AVENUE DE LA),660773,78,0,male,parent,364356,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9611,21011A01-,SAINTE-ANNE,665124,82,1,female,parent,366280,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9612,21011A12-,BASILIQUE,672426,74,0,male,parent,370145,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9613,21011A01-,SAINTE-ANNE,665151,76,1,female,parent,366307,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9614,21011A30-,ARCHERS - FOUREZ,654041,69,0,male,parent,361017,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9615,21011A12-,BASILIQUE,672415,76,0,male,parent,370134,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9616,21011A00-,VANHUFFEL,669795,73,1,female,parent,368528,6,collectif,21011A00-,Koekelberg,8,Nursing Home,21011A00-,VANHUFFEL
9617,21011A12-,BASILIQUE,672414,77,0,male,parent,370133,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9618,21011A01-,SAINTE-ANNE,665129,81,1,female,parent,366285,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9619,21011A10-,PAIX (AVENUE DE LA),660664,83,1,female,parent,364247,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9620,21011A10-,PAIX (AVENUE DE LA),660685,74,1,female,parent,364268,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9621,21011A00-,VANHUFFEL,669790,74,1,female,parent,368523,6,collectif,21011A00-,Koekelberg,8,Nursing Home,21011A00-,VANHUFFEL
9622,21011A11-,LEPREUX,651184,88,1,female,parent,359541,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9623,21011A10-,PAIX (AVENUE DE LA),660776,77,0,male,parent,364359,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9624,21011A12-,BASILIQUE,672329,71,1,female,parent,370048,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9625,21011A00-,VANHUFFEL,669791,74,1,female,parent,368524,6,collectif,21011A00-,Koekelberg,8,Nursing Home,21011A00-,VANHUFFEL
9626,21011A30-,ARCHERS - FOUREZ,654007,81,0,male,parent,360983,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9627,21011A12-,BASILIQUE,672262,83,1,female,parent,369981,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9628,21011A12-,BASILIQUE,672265,82,1,female,parent,369984,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9629,21011A10-,PAIX (AVENUE DE LA),660769,85,0,male,parent,364352,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9630,21011A01-,SAINTE-ANNE,665099,87,1,female,parent,366255,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9631,21011A10-,PAIX (AVENUE DE LA),660701,72,1,female,parent,364284,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9632,21011A20-,PLATEAU,657426,82,1,female,parent,362419,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9633,21011A12-,BASILIQUE,672403,82,0,male,parent,370122,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9634,21011A10-,PAIX (AVENUE DE LA),660731,66,1,female,parent,364314,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9635,21011A12-,BASILIQUE,672407,79,0,male,parent,370126,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9636,21011A11-,LEPREUX,651218,76,1,female,parent,359575,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9637,21011A20-,PLATEAU,657461,73,1,female,parent,362454,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9638,21011A11-,LEPREUX,651249,72,1,female,parent,359606,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9639,21011A12-,BASILIQUE,672437,71,0,male,parent,370156,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9640,21011A20-,PLATEAU,657460,73,1,female,parent,362453,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9641,21011A01-,SAINTE-ANNE,665163,74,1,female,parent,366319,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9642,21011A01-,SAINTE-ANNE,665179,72,1,female,parent,366335,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9643,21011A00-,VANHUFFEL,670005,71,0,male,parent,368738,6,collectif,21011A00-,Koekelberg,8,Nursing Home,21011A00-,VANHUFFEL
9644,21011A11-,LEPREUX,651214,77,1,female,parent,359571,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9645,21011A30-,ARCHERS - FOUREZ,653898,85,1,female,parent,360874,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9646,21011A10-,PAIX (AVENUE DE LA),660694,73,1,female,parent,364277,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9647,21011A11-,LEPREUX,651339,68,0,male,parent,359696,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9648,21011A10-,PAIX (AVENUE DE LA),660733,65,1,female,parent,364316,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9649,21011A11-,LEPREUX,651189,87,1,female,parent,359546,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9650,21011A30-,ARCHERS - FOUREZ,654025,73,0,male,parent,361001,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9651,21011A11-,LEPREUX,651224,75,1,female,parent,359581,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9652,21011A11-,LEPREUX,651343,67,0,male,parent,359700,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9653,21011A30-,ARCHERS - FOUREZ,653930,73,1,female,parent,360906,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9654,21011A01-,SAINTE-ANNE,665167,73,1,female,parent,366323,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9655,21011A01-,SAINTE-ANNE,665150,76,1,female,parent,366306,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9656,21011A11-,LEPREUX,651338,69,0,male,parent,359695,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9657,21011A30-,ARCHERS - FOUREZ,653931,73,1,female,parent,360907,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9658,21011A12-,BASILIQUE,672411,77,0,male,parent,370130,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9659,21011A12-,BASILIQUE,672402,82,0,male,parent,370121,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9660,21011A00-,VANHUFFEL,669989,81,0,male,parent,368722,6,collectif,21011A00-,Koekelberg,8,Nursing Home,21011A00-,VANHUFFEL
9661,21011A12-,BASILIQUE,672294,76,1,female,parent,370013,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9662,21011A00-,VANHUFFEL,669999,73,0,male,parent,368732,6,collectif,21011A00-,Koekelberg,8,Nursing Home,21011A00-,VANHUFFEL
9663,21011A01-,SAINTE-ANNE,665111,84,1,female,parent,366267,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9664,21011A12-,BASILIQUE,672440,70,0,male,parent,370159,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9665,21011A01-,SAINTE-ANNE,665411,75,0,male,parent,366567,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9666,21011A11-,LEPREUX,651264,68,1,female,parent,359621,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9667,21011A11-,LEPREUX,651200,82,1,female,parent,359557,6,collectif,21011A11-,Koekelberg,8,Nursing Home,21011A11-,LEPREUX
9668,21011A02-,JACQUET (RUE DE),667633,82,1,female,parent,367502,6,collectif,21011A02-,Koekelberg,8,Nursing Home,21011A02-,JACQUET (RUE DE)
9669,21011A20-,PLATEAU,657899,68,0,male,parent,362892,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9670,21011A01-,SAINTE-ANNE,665162,74,1,female,parent,366318,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9671,21011A10-,PAIX (AVENUE DE LA),660659,87,1,female,parent,364242,6,collectif,21011A10-,Koekelberg,8,Nursing Home,21011A10-,PAIX (AVENUE DE LA)
9672,21011A20-,PLATEAU,657469,71,1,female,parent,362462,6,collectif,21011A20-,Koekelberg,8,Nursing Home,21011A20-,PLATEAU
9673,21011A30-,ARCHERS - FOUREZ,654038,69,0,male,parent,361014,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9674,21011A02-,JACQUET (RUE DE),667632,83,1,female,parent,367501,6,collectif,21011A02-,Koekelberg,8,Nursing Home,21011A02-,JACQUET (RUE DE)
9675,21011A01-,SAINTE-ANNE,665387,85,0,male,parent,366543,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9676,21011A30-,ARCHERS - FOUREZ,653935,72,1,female,parent,360911,6,collectif,21011A30-,Koekelberg,8,Nursing Home,21011A30-,ARCHERS - FOUREZ
9677,21011A01-,SAINTE-ANNE,665171,73,1,female,parent,366327,6,collectif,21011A01-,Koekelberg,8,Nursing Home,21011A01-,SAINTE-ANNE
9678,21011A12-,BASILIQUE,672269,81,1,female,parent,369988,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9679,21011A12-,BASILIQUE,672306,74,1,female,parent,370025,6,collectif,21011A12-,Koekelberg,8,Nursing Home,21011A12-,BASILIQUE
9680,21011A00-,VANHUFFEL,669801,71,1,female,parent,368534,6,collectif,21011A00-,Koekelberg,8,Nursing Home,21011A00-,VANHUFFEL
