,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code_x,Commune_x,Code_y,Name,Commune_y,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
661,21009A72-,DEFACQZ,563210,18,1,female,parent,311029,1,couple_with_child,21009A72-,Ixelles,21009A72-,DEFACQZ,Ixelles,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
662,21009A52-,GRAY (RUE),556329,18,1,female,parent,306098,1,couple_with_child,21009A52-,Ixelles,21009A52-,GRAY (RUE),Ixelles,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
663,21009A01-,BLYCKAERTS,572953,18,1,female,parent,317047,1,couple_with_child,21009A01-,Ixelles,21009A01-,BLYCKAERTS,Ixelles,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
664,21009A33-,SAINT-ADRIEN,542273,18,1,female,parent,297590,3,single,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
665,21013A422,CRICKX (RUE),784795,18,1,female,child,427962,1,couple_with_child,21013A422,Saint-Gilles,21013A422,CRICKX (RUE),Saint-Gilles,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
666,21001A451,VENIZELOS,41341,18,1,female,child,22747,1,couple_with_child,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
667,21001A152,LINDE-OUEST,121381,18,1,female,parent,64001,1,couple_with_child,21001A152,Anderlecht,21001A152,LINDE-OUEST,Anderlecht,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
668,21001A43-,VAN BEETHOVEN,11479,18,1,female,parent,6192,1,couple_with_child,21001A43-,Anderlecht,21001A43-,VAN BEETHOVEN,Anderlecht,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
669,21001A90-,SCHEUTKAPEL,71597,18,1,female,parent,38576,3,single,21001A90-,Anderlecht,21001A90-,SCHEUTKAPEL,Anderlecht,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
670,21001A00-,RESISTANCE,104085,18,1,female,child,55231,1,couple_with_child,21001A00-,Anderlecht,21001A00-,RESISTANCE,Anderlecht,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
671,21001A552,TREFLE,26715,18,1,female,child,14603,4,single_with_child,21001A552,Anderlecht,21001A552,TREFLE,Anderlecht,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
672,21012A041,QUATRE VENTS,688124,18,1,female,child,378437,1,couple_with_child,21012A041,Molenbeek Saint-Jean,21012A041,QUATRE VENTS,Molenbeek Saint-Jean,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
673,21012A54-,DELHAIZE,727944,18,1,female,child,398361,1,couple_with_child,21012A54-,Molenbeek Saint-Jean,21012A54-,DELHAIZE,Molenbeek Saint-Jean,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
674,21012A732,CANAL-NORD,773584,18,1,female,child,421999,1,couple_with_child,21012A732,Molenbeek Saint-Jean,21012A732,CANAL-NORD,Molenbeek Saint-Jean,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
675,21012A172,GARE OUEST,686926,18,1,female,parent,377869,5,colloc,21012A172,Molenbeek Saint-Jean,21012A172,GARE OUEST,Molenbeek Saint-Jean,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
676,21011A00-,VANHUFFEL,668189,18,1,female,child,367898,1,couple_with_child,21011A00-,Koekelberg,21011A00-,VANHUFFEL,Koekelberg,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
677,21011A20-,PLATEAU,656811,18,1,female,parent,361992,3,single,21011A20-,Koekelberg,21011A20-,PLATEAU,Koekelberg,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
678,21011A01-,SAINTE-ANNE,664397,18,1,female,parent,365768,1,couple_with_child,21011A01-,Koekelberg,21011A01-,SAINTE-ANNE,Koekelberg,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
679,21011A01-,SAINTE-ANNE,663077,18,1,female,child,365337,1,couple_with_child,21011A01-,Koekelberg,21011A01-,SAINTE-ANNE,Koekelberg,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
680,21011A30-,ARCHERS - FOUREZ,653384,18,1,female,parent,360498,3,single,21011A30-,Koekelberg,21011A30-,ARCHERS - FOUREZ,Koekelberg,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
681,21003A011,MOLENBERG,176682,18,1,female,parent,93454,1,couple_with_child,21003A011,Berchem Sainte-Agathe,21003A011,MOLENBERG,Berchem Sainte-Agathe,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
682,21010A1AJ,ARBRE BALLON,611719,18,1,female,child,339580,1,couple_with_child,21010A1AJ,Jette,21010A1AJ,ARBRE BALLON,Jette,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
683,21010A00-,CENTRE,626526,18,1,female,child,347153,4,single_with_child,21010A00-,Jette,21010A00-,CENTRE,Jette,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
684,21010A02-,LEOPOLD I,648031,18,1,female,parent,357691,2,couple_no_child,21010A02-,Jette,21010A02-,LEOPOLD I,Jette,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
685,21010A05-,ALBERT (QUARTIER),617514,18,1,female,parent,342047,1,couple_with_child,21010A05-,Jette,21010A05-,ALBERT (QUARTIER),Jette,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
686,21010A13-,CITE-JARDIN,622842,18,1,female,parent,345022,2,couple_no_child,21010A13-,Jette,21010A13-,CITE-JARDIN,Jette,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
687,21006A101,CONSCIENCE,459688,18,1,female,parent,251903,3,single,21006A101,Evere,21006A101,CONSCIENCE,Evere,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
688,21006A21-,HOME FAMILIAL BRABANT,451129,18,1,female,child,247611,1,couple_with_child,21006A21-,Evere,21006A21-,HOME FAMILIAL BRABANT,Evere,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
689,21006A201,HAUT-EVERE,449054,18,1,female,child,246543,4,single_with_child,21006A201,Evere,21006A201,HAUT-EVERE,Evere,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
690,21019A20-,SAINT-PAUL,1207361,18,1,female,parent,656870,1,couple_with_child,21019A20-,Woluwe Saint-Pierre,21019A20-,SAINT-PAUL,Woluwe Saint-Pierre,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
691,21019A10-,STOCKEL,1210879,18,1,female,child,658932,1,couple_with_child,21019A10-,Woluwe Saint-Pierre,21019A10-,STOCKEL,Woluwe Saint-Pierre,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
692,21019A34-,EUROPE (QUARTIER DE L'),1194920,18,1,female,parent,650277,2,couple_no_child,21019A34-,Woluwe Saint-Pierre,21019A34-,EUROPE (QUARTIER DE L'),Woluwe Saint-Pierre,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
693,21019A21-,MANOIR,1213764,18,1,female,parent,660423,1,couple_with_child,21019A21-,Woluwe Saint-Pierre,21019A21-,MANOIR,Woluwe Saint-Pierre,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
694,21019A34-,EUROPE (QUARTIER DE L'),1194323,18,1,female,child,650047,4,single_with_child,21019A34-,Woluwe Saint-Pierre,21019A34-,EUROPE (QUARTIER DE L'),Woluwe Saint-Pierre,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
695,21019A03-,CAPITAINE PIRET (AVENUE),1190543,18,1,female,parent,647885,1,couple_with_child,21019A03-,Woluwe Saint-Pierre,21019A03-,CAPITAINE PIRET (AVENUE),Woluwe Saint-Pierre,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
696,21016A05-,LE CHAT,1048074,18,1,female,parent,567757,1,couple_with_child,21016A05-,Uccle,21016A05-,LE CHAT,Uccle,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
697,21016A82-,CHURCHILL,1005956,18,1,female,child,544227,1,couple_with_child,21016A82-,Uccle,21016A82-,CHURCHILL,Uccle,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
698,21016A82-,CHURCHILL,1004906,18,1,female,child,543728,4,single_with_child,21016A82-,Uccle,21016A82-,CHURCHILL,Uccle,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
699,21016A03-,COGHEN,1020570,18,1,female,parent,552635,3,single,21016A03-,Uccle,21016A03-,COGHEN,Uccle,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
700,21016A639,HOMBORCH,1081173,18,1,female,parent,585725,3,single,21016A639,Uccle,21016A639,HOMBORCH,Uccle,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
701,21016A922,WOLVENBERG,1026105,18,1,female,parent,555854,2,couple_no_child,21016A922,Uccle,21016A922,WOLVENBERG,Uccle,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
702,21016A01-,DIEWEG,1055640,18,1,female,child,572064,1,couple_with_child,21016A01-,Uccle,21016A01-,DIEWEG,Uccle,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
703,21016A01-,DIEWEG,1055346,18,1,female,child,571954,1,couple_with_child,21016A01-,Uccle,21016A01-,DIEWEG,Uccle,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
704,21007A00-,CENTRE SAINT-DENIS,506770,18,1,female,child,277097,4,single_with_child,21007A00-,Forest,21007A00-,CENTRE SAINT-DENIS,Forest,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
705,21007A239,NEPTUNE (AVENUE) I,519427,18,1,female,child,283842,1,couple_with_child,21007A239,Forest,21007A239,NEPTUNE (AVENUE) I,Forest,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
706,21007A70-,ALTITUDE  CENT,516948,18,1,female,parent,282314,3,single,21007A70-,Forest,21007A70-,ALTITUDE  CENT,Forest,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
707,21007A51-,CHATAIGNE,497733,18,1,female,parent,272251,3,single,21007A51-,Forest,21007A51-,CHATAIGNE,Forest,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
708,21007A201,ROOSENDAEL (RUE),484003,18,1,female,child,264922,1,couple_with_child,21007A201,Forest,21007A201,ROOSENDAEL (RUE),Forest,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
709,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1133944,18,1,female,parent,615865,1,couple_with_child,21018A22-,Woluwe Saint-Lambert,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,Woluwe Saint-Lambert,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
710,21018A00-,TOMBERG,1161137,18,1,female,parent,631087,1,couple_with_child,21018A00-,Woluwe Saint-Lambert,21018A00-,TOMBERG,Woluwe Saint-Lambert,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
711,21018A05-,DRIES,1143945,18,1,female,child,621447,1,couple_with_child,21018A05-,Woluwe Saint-Lambert,21018A05-,DRIES,Woluwe Saint-Lambert,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
712,21018A84-,KAPELLEVELD-NORD-EST,1159469,18,1,female,parent,630135,1,couple_with_child,21018A84-,Woluwe Saint-Lambert,21018A84-,KAPELLEVELD-NORD-EST,Woluwe Saint-Lambert,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
713,21018A20-,GEORGES HENRI (AVENUE),1115572,18,1,female,child,605456,1,couple_with_child,21018A20-,Woluwe Saint-Lambert,21018A20-,GEORGES HENRI (AVENUE),Woluwe Saint-Lambert,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
714,21015A53-,DAILLY (PLACE),912990,18,0,male,parent,497958,3,single,21015A53-,Schaerbeek,21015A53-,DAILLY (PLACE),Schaerbeek,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
715,21015A41-,VANDERLINDEN (RUE),962026,18,0,male,parent,522281,1,couple_with_child,21015A41-,Schaerbeek,21015A41-,VANDERLINDEN (RUE),Schaerbeek,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
716,21015A00-,COLIGNON (PLACE),971619,18,0,male,child,526880,1,couple_with_child,21015A00-,Schaerbeek,21015A00-,COLIGNON (PLACE),Schaerbeek,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
717,21005A031,MAELBEEK,413356,18,0,male,parent,225907,2,couple_no_child,21005A031,Etterbeek,21005A031,MAELBEEK,Etterbeek,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
718,21005A042,PH. BAUCQ (RUE),390604,18,0,male,parent,212710,3,single,21005A042,Etterbeek,21005A042,PH. BAUCQ (RUE),Etterbeek,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
719,21005A12-,SAINT-ANTOINE,433035,18,0,male,parent,237512,3,single,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
720,21005A12-,SAINT-ANTOINE,429510,18,0,male,child,235186,1,couple_with_child,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
721,21009A01-,BLYCKAERTS,572734,18,0,male,parent,316926,1,couple_with_child,21009A01-,Ixelles,21009A01-,BLYCKAERTS,Ixelles,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
722,21009A911,A. DELPORTE-SUD,565545,18,0,male,parent,312625,3,single,21009A911,Ixelles,21009A911,A. DELPORTE-SUD,Ixelles,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
723,21009A01-,BLYCKAERTS,572794,18,0,male,parent,316960,1,couple_with_child,21009A01-,Ixelles,21009A01-,BLYCKAERTS,Ixelles,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
724,21009A301,BOONDAEL-NORD,537955,18,0,male,parent,295230,1,couple_with_child,21009A301,Ixelles,21009A301,BOONDAEL-NORD,Ixelles,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
725,21013A23-,ROI (AVENUE DU),799388,18,0,male,child,435962,4,single_with_child,21013A23-,Saint-Gilles,21013A23-,ROI (AVENUE DU),Saint-Gilles,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
726,21013A522,RUE D'ECOSSE,816006,18,0,male,parent,446199,3,single,21013A522,Saint-Gilles,21013A522,RUE D'ECOSSE,Saint-Gilles,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
727,21013A522,RUE D'ECOSSE,816003,18,0,male,parent,446196,3,single,21013A522,Saint-Gilles,21013A522,RUE D'ECOSSE,Saint-Gilles,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
728,21013A04-,PRISON,792883,18,0,male,child,432565,4,single_with_child,21013A04-,Saint-Gilles,21013A04-,PRISON,Saint-Gilles,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
729,21013A121,GUILLAUME TELL-SUD,783025,18,0,male,parent,427021,1,couple_with_child,21013A121,Saint-Gilles,21013A121,GUILLAUME TELL-SUD,Saint-Gilles,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
730,21001A120,MINIMES,119764,18,0,male,parent,63176,3,single,21001A120,Anderlecht,21001A120,MINIMES,Anderlecht,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
731,21001A011,KLEINMOLEN,85564,18,0,male,parent,46010,3,single,21001A011,Anderlecht,21001A011,KLEINMOLEN,Anderlecht,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
732,21001A83-,PETERBOS,6106,18,0,male,parent,3083,1,couple_with_child,21001A83-,Anderlecht,21001A83-,PETERBOS,Anderlecht,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
733,21001A152,LINDE-OUEST,121561,18,0,male,parent,64172,3,single,21001A152,Anderlecht,21001A152,LINDE-OUEST,Anderlecht,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
734,21012A50-,BENES,734026,18,0,male,parent,401246,3,single,21012A50-,Molenbeek Saint-Jean,21012A50-,BENES,Molenbeek Saint-Jean,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
735,21012A672,ULENS,703109,18,0,male,parent,385862,1,couple_with_child,21012A672,Molenbeek Saint-Jean,21012A672,ULENS,Molenbeek Saint-Jean,5,Unif off campus,21019A21-,"Name                    MANOIR
Commune    Woluwe Saint-Pierre
Name: 21019A21-, dtype: object"
736,21012A822,KORENBEEK,760860,18,0,male,child,415304,4,single_with_child,21012A822,Molenbeek Saint-Jean,21012A822,KORENBEEK,Molenbeek Saint-Jean,5,Unif off campus,21019A42-,"Name             SALOME AVENUE
Commune    Woluwe Saint-Pierre
Name: 21019A42-, dtype: object"
737,21010A01-,ESSEGHEM,637037,18,0,male,child,352565,4,single_with_child,21010A01-,Jette,21010A01-,ESSEGHEM,Jette,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
738,21010A04-,NOTRE-DAME DE LOURDES,594792,18,0,male,child,330941,1,couple_with_child,21010A04-,Jette,21010A04-,NOTRE-DAME DE LOURDES,Jette,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
739,21010A141,BRUGMANN,634027,18,0,male,parent,350866,1,couple_with_child,21010A141,Jette,21010A141,BRUGMANN,Jette,5,Unif off campus,21019A52-,"Name                 DUC (RUE)
Commune    Woluwe Saint-Pierre
Name: 21019A52-, dtype: object"
