,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName,TripChainType
6133,6133,21006A312,J. BORDET (AVENUE DE),6133,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A312,J. BORDET (AVENUE DE),17.0
6134,6134,21006A312,J. BORDET (AVENUE DE),6134,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A312,J. BORDET (AVENUE DE),0.0
6135,6135,21006A312,J. BORDET (AVENUE DE),6135,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A312,J. BORDET (AVENUE DE),16.0
6136,6136,21006A312,J. BORDET (AVENUE DE),6136,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A312,J. BORDET (AVENUE DE),16.0
6137,6137,21006A101,CONSCIENCE,6137,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A101,CONSCIENCE,19.0
6138,6138,21006A101,CONSCIENCE,6138,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A101,CONSCIENCE,20.0
6139,6139,21006A101,CONSCIENCE,6139,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A101,CONSCIENCE,16.0
6140,6140,21006A101,CONSCIENCE,6140,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A101,CONSCIENCE,16.0
6141,6141,21006A101,CONSCIENCE,6141,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A101,CONSCIENCE,19.0
6142,6142,21006A101,CONSCIENCE,6142,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A101,CONSCIENCE,17.0
6143,6143,21006A101,CONSCIENCE,6143,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A101,CONSCIENCE,21.0
6144,6144,21006A101,CONSCIENCE,6144,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A101,CONSCIENCE,16.0
6145,6145,21006A101,CONSCIENCE,6145,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A101,CONSCIENCE,16.0
6146,6146,21006A101,CONSCIENCE,6146,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A101,CONSCIENCE,26.0
6147,6147,21006A101,CONSCIENCE,6147,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A101,CONSCIENCE,16.0
6148,6148,21006A001,VIEIL EVERE,6148,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A001,VIEIL EVERE,17.0
6149,6149,21006A001,VIEIL EVERE,6149,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A001,VIEIL EVERE,28.0
6150,6150,21006A001,VIEIL EVERE,6150,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A001,VIEIL EVERE,17.0
6151,6151,21006A001,VIEIL EVERE,6151,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A001,VIEIL EVERE,27.0
6152,6152,21006A001,VIEIL EVERE,6152,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A001,VIEIL EVERE,0.0
6153,6153,21006A001,VIEIL EVERE,6153,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A001,VIEIL EVERE,20.0
6154,6154,21006A001,VIEIL EVERE,6154,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A001,VIEIL EVERE,17.0
6155,6155,21006A001,VIEIL EVERE,6155,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A001,VIEIL EVERE,0.0
6156,6156,21006A001,VIEIL EVERE,6156,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A001,VIEIL EVERE,16.0
6157,6157,21006A414,P. DUPONT (RUE),6157,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A414,P. DUPONT (RUE),16.0
6158,6158,21006A414,P. DUPONT (RUE),6158,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A414,P. DUPONT (RUE),17.0
6159,6159,21006A414,P. DUPONT (RUE),6159,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A414,P. DUPONT (RUE),18.0
6160,6160,21006A414,P. DUPONT (RUE),6160,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A414,P. DUPONT (RUE),16.0
6161,6161,21006A414,P. DUPONT (RUE),6161,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A414,P. DUPONT (RUE),16.0
6162,6162,21006A414,P. DUPONT (RUE),6162,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A414,P. DUPONT (RUE),16.0
6163,6163,21006A414,P. DUPONT (RUE),6163,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A414,P. DUPONT (RUE),21.0
6164,6164,21006A414,P. DUPONT (RUE),6164,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A414,P. DUPONT (RUE),0.0
6165,6165,21006A414,P. DUPONT (RUE),6165,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A414,P. DUPONT (RUE),0.0
6166,6166,21006A414,P. DUPONT (RUE),6166,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A414,P. DUPONT (RUE),16.0
6167,6167,21006A414,P. DUPONT (RUE),6167,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A414,P. DUPONT (RUE),16.0
6168,6168,21006A414,P. DUPONT (RUE),6168,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A414,P. DUPONT (RUE),0.0
6169,6169,21006A171,ANCIEN COMBATTANTS (AVENUE),6169,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),18.0
6170,6170,21006A171,ANCIEN COMBATTANTS (AVENUE),6170,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),17.0
6171,6171,21006A171,ANCIEN COMBATTANTS (AVENUE),6171,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),18.0
6172,6172,21006A171,ANCIEN COMBATTANTS (AVENUE),6172,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),16.0
6173,6173,21006A171,ANCIEN COMBATTANTS (AVENUE),6173,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),16.0
6174,6174,21006A171,ANCIEN COMBATTANTS (AVENUE),6174,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),16.0
6175,6175,21006A171,ANCIEN COMBATTANTS (AVENUE),6175,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),16.0
6176,6176,21006A171,ANCIEN COMBATTANTS (AVENUE),6176,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),16.0
6177,6177,21006A171,ANCIEN COMBATTANTS (AVENUE),6177,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),16.0
6178,6178,21006A171,ANCIEN COMBATTANTS (AVENUE),6178,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),0.0
6179,6179,21006A171,ANCIEN COMBATTANTS (AVENUE),6179,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),0.0
6180,6180,21006A171,ANCIEN COMBATTANTS (AVENUE),6180,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),16.0
6181,6181,21006A171,ANCIEN COMBATTANTS (AVENUE),6181,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),25.0
6182,6182,21006A171,ANCIEN COMBATTANTS (AVENUE),6182,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),0.0
6183,6183,21006A171,ANCIEN COMBATTANTS (AVENUE),6183,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),0.0
6184,6184,21006A171,ANCIEN COMBATTANTS (AVENUE),6184,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),18.0
6185,6185,21006A171,ANCIEN COMBATTANTS (AVENUE),6185,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),23.0
6186,6186,21006A171,ANCIEN COMBATTANTS (AVENUE),6186,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),16.0
6187,6187,21006A171,ANCIEN COMBATTANTS (AVENUE),6187,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),19.0
6188,6188,21006A171,ANCIEN COMBATTANTS (AVENUE),6188,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),17.0
6189,6189,21006A171,ANCIEN COMBATTANTS (AVENUE),6189,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),17.0
6190,6190,21006A171,ANCIEN COMBATTANTS (AVENUE),6190,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),16.0
